danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,month,revenue,position
0.856,0.57,9,-4.486,1,0.286,0.00637,0,0.0984,0.155,154.967,audio_features,2lLG56qpLP3UbcLuzMvkWX,spotify:track:2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/tracks/2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/audio-analysis/2lLG56qpLP3UbcLuzMvkWX,218943,4,Stop & Stare,OneRepublic,Mar 2008,1522.902,8
0.756,0.394,4,-7.321,0,0.0956,0.945,0.0371,0.12,0.197,70.027,audio_features,20j7l6tFtc5lynXpbOQg1O,spotify:track:20j7l6tFtc5lynXpbOQg1O,https://api.spotify.com/v1/tracks/20j7l6tFtc5lynXpbOQg1O,https://api.spotify.com/v1/audio-analysis/20j7l6tFtc5lynXpbOQg1O,127055,4,Superstar,Lupe Fiasco,Mar 2008,1412.994,9
0.769,0.371,0,-8.522,1,0.0326,0.733,3.73e-05,0.106,0.653,100.001,audio_features,476JcJ3TpAuCOlGdCmomGm,spotify:track:476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/tracks/476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/audio-analysis/476JcJ3TpAuCOlGdCmomGm,225107,4,New Soul,Yael Naim,Mar 2008,1394.606,10
0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4,Bleeding Love,Leona Lewis,Apr 2008,3217.566,1
0.714,0.665,4,-7.736,0,0.0509,0.0996,0,0.226,0.842,78.515,audio_features,2aEuXA1KswHlCGPOuPmCOW,spotify:track:2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/tracks/2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/audio-analysis/2aEuXA1KswHlCGPOuPmCOW,204733,4,Touch My Body,Mariah Carey,Apr 2008,2336.732,2
0.856,0.57,9,-4.486,1,0.286,0.00637,0,0.0984,0.155,154.967,audio_features,2lLG56qpLP3UbcLuzMvkWX,spotify:track:2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/tracks/2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/audio-analysis/2lLG56qpLP3UbcLuzMvkWX,218943,4,Stop & Stare,OneRepublic,Apr 2008,2266.944,3
0.769,0.371,0,-8.522,1,0.0326,0.733,3.73e-05,0.106,0.653,100.001,audio_features,476JcJ3TpAuCOlGdCmomGm,spotify:track:476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/tracks/476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/audio-analysis/476JcJ3TpAuCOlGdCmomGm,225107,4,New Soul,Yael Naim,Apr 2008,2223.95,4
0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,2GAhgAjOhEmItWLfgisyOn,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,181080,4,Low,Flo-Rida & T-Pain,Apr 2008,2179.189,5
0.668,0.8,0,-4.329,1,0.157,0.000929,0,0.14,0.469,140.011,audio_features,0erGmLt5Q1JyZTy5hzn18E,spotify:track:0erGmLt5Q1JyZTy5hzn18E,https://api.spotify.com/v1/tracks/0erGmLt5Q1JyZTy5hzn18E,https://api.spotify.com/v1/audio-analysis/0erGmLt5Q1JyZTy5hzn18E,283167,4,Four Minutes,Madonna & Justin Timberlake,Apr 2008,2103.289,6
0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,audio_features,1NrJYpdAi7uosDRPmSYrsG,spotify:track:1NrJYpdAi7uosDRPmSYrsG,https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,https://api.spotify.com/v1/audio-analysis/1NrJYpdAi7uosDRPmSYrsG,208107,4,Apologize,Timbaland & OneRepublic,Apr 2008,2056.611,7
0.558,0.66,7,-6.223,1,0.0273,0.416,0,0.139,0.388,75.009,audio_features,34SQ0QfLSR316d8KL2zkuZ,spotify:track:34SQ0QfLSR316d8KL2zkuZ,https://api.spotify.com/v1/tracks/34SQ0QfLSR316d8KL2zkuZ,https://api.spotify.com/v1/audio-analysis/34SQ0QfLSR316d8KL2zkuZ,220893,4,With You,Chris Brown,Apr 2008,1967.001,8
0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,audio_features,5j0McHPthKpOXRr3fBq8M0,spotify:track:5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/audio-analysis/5j0McHPthKpOXRr3fBq8M0,259720,4,Love In This Club,Usher & Young Jeezy,Apr 2008,1871.562,9
0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,audio_features,1Jo0Zg7XlrA6z0mFTZVdkn,spotify:track:1Jo0Zg7XlrA6z0mFTZVdkn,https://api.spotify.com/v1/tracks/1Jo0Zg7XlrA6z0mFTZVdkn,https://api.spotify.com/v1/audio-analysis/1Jo0Zg7XlrA6z0mFTZVdkn,267080,4,Don't Stop The Music,Rihanna,Apr 2008,1850.578,10
0.668,0.8,0,-4.329,1,0.157,0.000929,0,0.14,0.469,140.011,audio_features,0erGmLt5Q1JyZTy5hzn18E,spotify:track:0erGmLt5Q1JyZTy5hzn18E,https://api.spotify.com/v1/tracks/0erGmLt5Q1JyZTy5hzn18E,https://api.spotify.com/v1/audio-analysis/0erGmLt5Q1JyZTy5hzn18E,283167,4,Four Minutes,Madonna & Justin Timberlake,May 2008,3913.878,1
0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4,Bleeding Love,Leona Lewis,May 2008,2932.718,2
0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,audio_features,0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,208733,4,Mercy,Duffy,May 2008,2329.261,3
0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,audio_features,5j0McHPthKpOXRr3fBq8M0,spotify:track:5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/audio-analysis/5j0McHPthKpOXRr3fBq8M0,259720,4,Love In This Club,Usher & Young Jeezy,May 2008,2177.985,4
0.856,0.57,9,-4.486,1,0.286,0.00637,0,0.0984,0.155,154.967,audio_features,2lLG56qpLP3UbcLuzMvkWX,spotify:track:2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/tracks/2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/audio-analysis/2lLG56qpLP3UbcLuzMvkWX,218943,4,Stop & Stare,OneRepublic,May 2008,2035.972,5
0.714,0.665,4,-7.736,0,0.0509,0.0996,0,0.226,0.842,78.515,audio_features,2aEuXA1KswHlCGPOuPmCOW,spotify:track:2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/tracks/2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/audio-analysis/2aEuXA1KswHlCGPOuPmCOW,204733,4,Touch My Body,Mariah Carey,May 2008,1973.063,6
0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,2GAhgAjOhEmItWLfgisyOn,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,181080,4,Low,Flo-Rida & T-Pain,May 2008,1952.499,7
0.558,0.66,7,-6.223,1,0.0273,0.416,0,0.139,0.388,75.009,audio_features,34SQ0QfLSR316d8KL2zkuZ,spotify:track:34SQ0QfLSR316d8KL2zkuZ,https://api.spotify.com/v1/tracks/34SQ0QfLSR316d8KL2zkuZ,https://api.spotify.com/v1/audio-analysis/34SQ0QfLSR316d8KL2zkuZ,220893,4,With You,Chris Brown,May 2008,1842.403,8
0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,audio_features,4P7VFiaZb3xrXoqGwZXC3J,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,299333,4,Lollipop,Lil' Wayne,May 2008,1816.763,9
0.693,0.729,0,-2.99,1,0.378,0.171,0,0.07,0.521,117.848,audio_features,6etwirSInfuJrSOlogS6Sh,spotify:track:6etwirSInfuJrSOlogS6Sh,https://api.spotify.com/v1/tracks/6etwirSInfuJrSOlogS6Sh,https://api.spotify.com/v1/audio-analysis/6etwirSInfuJrSOlogS6Sh,284733,4,American Boy,Estelle & Kanye West,May 2008,1732.611,10
0.668,0.8,0,-4.329,1,0.157,0.000929,0,0.14,0.469,140.011,audio_features,0erGmLt5Q1JyZTy5hzn18E,spotify:track:0erGmLt5Q1JyZTy5hzn18E,https://api.spotify.com/v1/tracks/0erGmLt5Q1JyZTy5hzn18E,https://api.spotify.com/v1/audio-analysis/0erGmLt5Q1JyZTy5hzn18E,283167,4,Four Minutes,Madonna & Justin Timberlake,Jun 2008,2968.254,1
0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,audio_features,0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,208733,4,Mercy,Duffy,Jun 2008,2483.487,2
0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,audio_features,5j0McHPthKpOXRr3fBq8M0,spotify:track:5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/audio-analysis/5j0McHPthKpOXRr3fBq8M0,259720,4,Love In This Club,Usher & Young Jeezy,Jun 2008,2405.756,3
0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,audio_features,3goSVuTt3fDYDP6kRnFwuL,spotify:track:3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL,229413,4,Take A Bow,Rihanna,Jun 2008,2367.864,4
0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,audio_features,4P7VFiaZb3xrXoqGwZXC3J,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,299333,4,Lollipop,Lil' Wayne,Jun 2008,2131.612,5
0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4,Bleeding Love,Leona Lewis,Jun 2008,2093.01,6
0.641,0.355,5,-10.599,1,0.0906,0.831,0.000855,0.11,0.453,120.032,audio_features,6qL5UWxRSQYml9O99ozoLv,spotify:track:6qL5UWxRSQYml9O99ozoLv,https://api.spotify.com/v1/tracks/6qL5UWxRSQYml9O99ozoLv,https://api.spotify.com/v1/audio-analysis/6qL5UWxRSQYml9O99ozoLv,148640,4,Love Song,Sara Bareilles,Jun 2008,1786.907,7
0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,audio_features,1jUA4rb6ZCv4gby4YU53xq,spotify:track:1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/audio-analysis/1jUA4rb6ZCv4gby4YU53xq,264373,4,No Air,Jordin Sparks & Chris Brown,Jun 2008,1785.901,8
0.693,0.729,0,-2.99,1,0.378,0.171,0,0.07,0.521,117.848,audio_features,6etwirSInfuJrSOlogS6Sh,spotify:track:6etwirSInfuJrSOlogS6Sh,https://api.spotify.com/v1/tracks/6etwirSInfuJrSOlogS6Sh,https://api.spotify.com/v1/audio-analysis/6etwirSInfuJrSOlogS6Sh,284733,4,American Boy,Estelle & Kanye West,Jun 2008,1663.539,9
0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,2GAhgAjOhEmItWLfgisyOn,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,181080,4,Low,Flo-Rida & T-Pain,Jun 2008,1615.336,10
0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,audio_features,3goSVuTt3fDYDP6kRnFwuL,spotify:track:3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL,229413,4,Take A Bow,Rihanna,Jul 2008,2983.052,1
0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,audio_features,0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,208733,4,Mercy,Duffy,Jul 2008,2169.674,2
0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,audio_features,1jUA4rb6ZCv4gby4YU53xq,spotify:track:1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/audio-analysis/1jUA4rb6ZCv4gby4YU53xq,264373,4,No Air,Jordin Sparks & Chris Brown,Jul 2008,2065.034,3
0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,audio_features,4P7VFiaZb3xrXoqGwZXC3J,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,299333,4,Lollipop,Lil' Wayne,Jul 2008,2044.48,4
0.668,0.8,0,-4.329,1,0.157,0.000929,0,0.14,0.469,140.011,audio_features,0erGmLt5Q1JyZTy5hzn18E,spotify:track:0erGmLt5Q1JyZTy5hzn18E,https://api.spotify.com/v1/tracks/0erGmLt5Q1JyZTy5hzn18E,https://api.spotify.com/v1/audio-analysis/0erGmLt5Q1JyZTy5hzn18E,283167,4,Four Minutes,Madonna & Justin Timberlake,Jul 2008,2004.748,5
0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,audio_features,5rX6C5QVvvZB7XckETNych,spotify:track:5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,297587,4,All Summer Long,Kid Rock,Jul 2008,1979.354,6
0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,audio_features,005lwxGU1tms6HGELIcUv9,spotify:track:005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/tracks/005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/audio-analysis/005lwxGU1tms6HGELIcUv9,179640,4,I Kissed A Girl,Katy Perry,Jul 2008,1943.12,7
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4,Viva la vida,Coldplay,Jul 2008,1908.574,8
0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4,Bleeding Love,Leona Lewis,Jul 2008,1838.085,9
0.693,0.729,0,-2.99,1,0.378,0.171,0,0.07,0.521,117.848,audio_features,6etwirSInfuJrSOlogS6Sh,spotify:track:6etwirSInfuJrSOlogS6Sh,https://api.spotify.com/v1/tracks/6etwirSInfuJrSOlogS6Sh,https://api.spotify.com/v1/audio-analysis/6etwirSInfuJrSOlogS6Sh,284733,4,American Boy,Estelle & Kanye West,Jul 2008,1792.447,10
0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,audio_features,005lwxGU1tms6HGELIcUv9,spotify:track:005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/tracks/005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/audio-analysis/005lwxGU1tms6HGELIcUv9,179640,4,I Kissed A Girl,Katy Perry,Aug 2008,3300.076,1
0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,audio_features,5rX6C5QVvvZB7XckETNych,spotify:track:5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,297587,4,All Summer Long,Kid Rock,Aug 2008,2766.498,2
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4,Viva la vida,Coldplay,Aug 2008,2720.201,3
0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,audio_features,3goSVuTt3fDYDP6kRnFwuL,spotify:track:3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL,229413,4,Take A Bow,Rihanna,Aug 2008,2571.933,4
0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,Closer,Ne-Yo,Aug 2008,2535.291,5
0.487,0.65,0,-5.195,1,0.0253,0.191,0,0.0933,0.456,151.964,audio_features,6IBcOGPsniK3Pso1wHIhew,spotify:track:6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/tracks/6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/audio-analysis/6IBcOGPsniK3Pso1wHIhew,232533,4,Forever,Chris Brown,Aug 2008,1971.721,6
0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,audio_features,2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc,238627,4,Disturbia,Rihanna,Aug 2008,1913.666,7
0.693,0.729,0,-2.99,1,0.378,0.171,0,0.07,0.521,117.848,audio_features,6etwirSInfuJrSOlogS6Sh,spotify:track:6etwirSInfuJrSOlogS6Sh,https://api.spotify.com/v1/tracks/6etwirSInfuJrSOlogS6Sh,https://api.spotify.com/v1/audio-analysis/6etwirSInfuJrSOlogS6Sh,284733,4,American Boy,Estelle & Kanye West,Aug 2008,1902.79,8
0.667,0.714,6,-5.155,1,0.0288,0.0673,1.01e-06,0.0957,0.553,132.035,audio_features,0aeWFHCKwVoavQdpduyB1Q,spotify:track:0aeWFHCKwVoavQdpduyB1Q,https://api.spotify.com/v1/tracks/0aeWFHCKwVoavQdpduyB1Q,https://api.spotify.com/v1/audio-analysis/0aeWFHCKwVoavQdpduyB1Q,202027,4,Sweet About Me,Gabriella Cilmi,Aug 2008,1684.777,9
0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,audio_features,1jUA4rb6ZCv4gby4YU53xq,spotify:track:1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/audio-analysis/1jUA4rb6ZCv4gby4YU53xq,264373,4,No Air,Jordin Sparks & Chris Brown,Aug 2008,1681.964,10
0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,audio_features,005lwxGU1tms6HGELIcUv9,spotify:track:005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/tracks/005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/audio-analysis/005lwxGU1tms6HGELIcUv9,179640,4,I Kissed A Girl,Katy Perry,Sep 2008,3475.626,1
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4,Viva la vida,Coldplay,Sep 2008,2702.07,2
0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,audio_features,5rX6C5QVvvZB7XckETNych,spotify:track:5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,297587,4,All Summer Long,Kid Rock,Sep 2008,2502.515,3
0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,audio_features,2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc,238627,4,Disturbia,Rihanna,Sep 2008,2200.214,4
0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,Closer,Ne-Yo,Sep 2008,2118.806,5
0.817,0.814,2,-3.985,1,0.185,0.32,0,0.152,0.247,109.994,audio_features,5rLyYxZNzca00ENADO9m54,spotify:track:5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/tracks/5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/audio-analysis/5rLyYxZNzca00ENADO9m54,196800,4,When I Grow Up,The Pussycat Dolls,Sep 2008,1947.523,6
0.487,0.65,0,-5.195,1,0.0253,0.191,0,0.0933,0.456,151.964,audio_features,6IBcOGPsniK3Pso1wHIhew,spotify:track:6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/tracks/6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/audio-analysis/6IBcOGPsniK3Pso1wHIhew,232533,4,Forever,Chris Brown,Sep 2008,1883.668,7
0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,audio_features,3goSVuTt3fDYDP6kRnFwuL,spotify:track:3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL,229413,4,Take A Bow,Rihanna,Sep 2008,1746.292,8
0.58,0.626,1,-5.136,1,0.0266,0.116,0,0.0972,0.309,87.95,audio_features,0nvKz5NrZDCzfW8pRi864S,spotify:track:0nvKz5NrZDCzfW8pRi864S,https://api.spotify.com/v1/tracks/0nvKz5NrZDCzfW8pRi864S,https://api.spotify.com/v1/audio-analysis/0nvKz5NrZDCzfW8pRi864S,238027,4,I am yours,Jason Mraz,Sep 2008,1643.385,9
0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,audio_features,1IAzD1muglOxOcPbUHs70R,spotify:track:1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,249533,4,Whatever You Like,T.I.,Sep 2008,1584.682,10
0.534,0.87,11,-3.078,0,0.0425,0.000334,0,0.241,0.462,126.019,audio_features,0JiY190vktuhSGN6aqJdrt,spotify:track:0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/tracks/0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/audio-analysis/0JiY190vktuhSGN6aqJdrt,215160,4,So What,P!nk,Oct 2008,3312.278,1
0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,audio_features,005lwxGU1tms6HGELIcUv9,spotify:track:005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/tracks/005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/audio-analysis/005lwxGU1tms6HGELIcUv9,179640,4,I Kissed A Girl,Katy Perry,Oct 2008,2849.489,2
0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,audio_features,2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc,238627,4,Disturbia,Rihanna,Oct 2008,2550.649,3
